번호,상호,주소,기간,휘발유,동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 01월 1주,1554.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 01월 2주,1565.43,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 01월 3주,1574.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 01월 4주,1574.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 01월 5주,1571.86,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 02월 1주,1568.29,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 02월 2주,1559.71,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 02월 3주,1551.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 02월 4주,1532.57,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 03월 1주,1519.71,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 03월 2주,1505.43,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 03월 3주,1477.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 03월 4주,1436.43,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 04월 1주,1394.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 04월 2주,1365.71,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 04월 3주,1326.57,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 04월 4주,1305.57,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 04월 5주,1289.29,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 05월 1주,1269.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 05월 2주,1251.57,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 05월 3주,1244.71,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 05월 4주,1259.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 06월 1주,1280.43,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 06월 2주,1332.57,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 06월 3주,1344.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 06월 4주,1344.71,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 07월 1주,1356.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 07월 2주,1363.29,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 07월 3주,1369.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 07월 4주,1369.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 07월 5주,1369.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 08월 1주,1361.86,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 08월 2주,1359.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 08월 3주,1359.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 08월 4주,1361.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 09월 1주,1364.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 09월 2주,1364.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 09월 3주,1357.14,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 09월 4주,1348.29,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 09월 5주,1340.86,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 10월 1주,1339.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 10월 2주,1339.0,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 10월 3주,1338.43,장수동
A0020498,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),2020년 10월 4주,1333.43,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 11월 1주,1519.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 11월 2주,1519.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 11월 3주,1519.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 11월 4주,1519.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 12월 1주,1521.14,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 12월 2주,1529.71,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 12월 3주,1534.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2019년 12월 4주,1545.43,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 01월 1주,1554.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 01월 2주,1565.43,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 01월 3주,1574.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 01월 4주,1574.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 01월 5주,1571.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 02월 1주,1569.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 02월 2주,1562.57,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 02월 3주,1551.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 02월 4주,1518.29,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 03월 1주,1508.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 03월 2주,1489.29,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 03월 3주,1459.57,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 03월 4주,1415.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 04월 1주,1379.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 04월 2주,1345.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 04월 3주,1299.29,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 04월 4주,1277.71,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 04월 5주,1260.57,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 05월 1주,1250.57,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 05월 2주,1239.14,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 05월 3주,1232.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 05월 4주,1232.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 06월 1주,1249.14,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 06월 2주,1288.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 06월 3주,1302.86,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 06월 4주,1323.43,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 07월 1주,1339.14,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 07월 2주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 07월 3주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 07월 4주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 07월 5주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 08월 1주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 08월 2주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 08월 3주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 08월 4주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 09월 1주,1342.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 09월 2주,1337.71,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 09월 3주,1332.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 09월 4주,1320.57,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 09월 5주,1312.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 10월 1주,1303.43,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 10월 2주,1302.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 10월 3주,1302.0,장수동
A0020269,SK시민주유소,광주 광산구 고봉로 249 (장수동),2020년 10월 4주,1302.0,장수동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 11월 1주,1505.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 11월 2주,1505.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 11월 3주,1505.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 11월 4주,1505.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 12월 1주,1509.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 12월 2주,1517.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 12월 3주,1527.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2019년 12월 4주,1538.43,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 01월 1주,1547.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 01월 2주,1547.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 01월 3주,1547.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 01월 4주,1547.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 01월 5주,1547.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 02월 1주,1545.57,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 02월 2주,1537.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 02월 3주,1523.86,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 02월 4주,1510.57,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 03월 1주,1497.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 03월 2주,1482.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 03월 3주,1456.86,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 03월 4주,1409.29,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 04월 1주,1379.86,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 04월 2주,1337.29,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 04월 3주,1299.29,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 04월 4주,1277.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 04월 5주,1260.57,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 05월 1주,1249.14,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 05월 2주,1236.29,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 05월 3주,1232.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 05월 4주,1232.0,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 06월 1주,1249.14,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 06월 2주,1277.71,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 06월 3주,1303.43,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 06월 4주,1324.86,산막동
A0020463,스마일주유소,광주 광산구 고봉로 541 (산막동),2020년 07월 1주,1340.57,산막동
